run,imp,exit_code,theta,scale,shape,gamma,e,var_type,site_class,sel_type,lnL,boundaries_hit,searches,converged,model,params,bin
377,1,3,0.00020285338773,5000,0.00979754726934,na,0.0424931588435,ins,1,sel,81035.4233726,r_19|sel_ins_scale,500,True,indel_continuous_1class,30,42
377,1,3,0.000171683573077,na,na,0,0.0767878687712,ins,1,neu,81035.4233726,r_19|sel_ins_scale,500,True,indel_continuous_1class,30,42
123,1,3,0.000251990116608,na,na,0,0.0131478576444,del,1,neu,80762.581031,sel_ins_e|sel_ins_shape|sel_del_e|sel_ins_scale,500,True,indel_continuous_1class,30,41
123,1,3,0.000250042144672,84.2610400787,0.120472532621,na,0,del,1,sel,80762.581031,sel_ins_e|sel_ins_shape|sel_del_e|sel_ins_scale,500,True,indel_continuous_1class,30,41
123,1,3,0.000160130377725,0.1,0.001,na,0,ins,1,sel,80762.581031,sel_ins_e|sel_ins_shape|sel_del_e|sel_ins_scale,500,True,indel_continuous_1class,30,41
123,1,3,0.000157683161984,na,na,0,0.000420887377268,ins,1,neu,80762.581031,sel_ins_e|sel_ins_shape|sel_del_e|sel_ins_scale,500,True,indel_continuous_1class,30,41
398,1,3,0.00026132904814,na,na,0,0.0444227611385,del,1,neu,80637.7580733,sel_del_scale,500,True,indel_continuous_1class,30,43
398,1,3,0.00022835533288,5000,0.00367567933688,na,0.0392892176505,del,1,sel,80637.7580733,sel_del_scale,500,True,indel_continuous_1class,30,43
398,1,3,0.000183265562283,242.591860764,0.0584731002565,na,0.0314957523029,ins,1,sel,80637.7580733,sel_del_scale,500,True,indel_continuous_1class,30,43
398,1,3,0.000171584920634,na,na,0,0.076548622768,ins,1,neu,80637.7580733,sel_del_scale,500,True,indel_continuous_1class,30,43
235,1,3,0.000253599051091,na,na,0,0.01564988368,del,1,neu,80417.7863361,sel_ins_e,500,True,indel_continuous_1class,30,44
235,1,3,0.000238779433538,121.042192999,0.0396509363211,na,0.0401376731073,del,1,sel,80417.7863361,sel_ins_e,500,True,indel_continuous_1class,30,44
235,1,3,0.000187714820903,39.5506092377,0.258320492079,na,0,ins,1,sel,80417.7863361,sel_ins_e,500,True,indel_continuous_1class,30,44
235,1,3,0.000159360939492,na,na,0,0.00695838897914,ins,1,neu,80417.7863361,sel_ins_e,500,True,indel_continuous_1class,30,44
63,1,3,0.000308934873324,401.626645825,0.089470973442,na,0.0580037498534,del,1,sel,80311.5883582,,500,True,indel_continuous_1class,30,45
63,1,3,0.000261303227403,na,na,0,0.0443740773794,del,1,neu,80311.5883582,,500,True,indel_continuous_1class,30,45
