run,imp,exit_code,theta,scale,shape,gamma,e,var_type,site_class,sel_type,lnL,boundaries_hit,searches,converged,model,params,bin
402,1,3,1e-10,na,na,0,0.0155507553358,del,1,neu,13371.6728873,neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,18
46,1,3,0.000266659793595,na,na,-2.14114228172,0.0546367568926,del,1,sel,12324.4494661,neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,19
46,1,3,0.000211292457388,na,na,-1.83531123909,0.083744652881,ins,1,sel,12324.4494661,neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,19
46,1,3,1e-10,na,na,0,0.34017387909,del,1,neu,12324.4494661,neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,19
46,1,3,1e-10,na,na,0,0.00343220688555,ins,1,neu,12324.4494661,neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,19
313,1,3,0.000245643811322,na,na,-2.11755697338,0.000348294545743,del,1,sel,10513.07703,neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,20
313,1,3,0.000156554569094,na,na,-0.924638232657,0.0268757985095,ins,1,sel,10513.07703,neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,20
313,1,3,1e-10,na,na,0,0.232158594979,del,1,neu,10513.07703,neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,20
313,1,3,1e-10,na,na,0,0.123452593843,ins,1,neu,10513.07703,neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,20
482,1,3,0.00027055400944,na,na,-2.33393256741,0.0375055886111,del,1,sel,10236.4360067,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,21
482,1,3,0.000174426227488,na,na,-1.36219727988,0.0534140080777,ins,1,sel,10236.4360067,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,21
482,1,3,1e-10,na,na,0,0.130528046269,ins,1,neu,10236.4360067,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,21
482,1,3,1e-10,na,na,0,0.00481820135601,del,1,neu,10236.4360067,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,21
293,1,3,0.000272690704386,na,na,-2.56841324109,0.0397290520793,del,1,sel,8424.25954188,neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,22
293,1,3,0.000180808624247,na,na,-2.04512288837,0.0590603953623,ins,1,sel,8424.25954188,neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,22
293,1,3,1e-10,na,na,0,0.0860515150726,del,1,neu,8424.25954188,neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,22
