run,imp,exit_code,theta,scale,shape,gamma,e,var_type,site_class,sel_type,lnL,boundaries_hit,searches,converged,model,params,bin
41,1,3,0.00019801363107,11.5190185783,0.100499390617,na,0.0406163043684,del,1,sel,89397.9875071,,500,True,indel_continuous_1class,30,47
41,1,3,0.000180733384513,353.417157938,0.0563813392018,na,0.055186699627,ins,1,sel,89397.9875071,,500,True,indel_continuous_1class,30,47
41,1,3,0.000145951294926,na,na,0,0.0749444830083,ins,1,neu,89397.9875071,,500,True,indel_continuous_1class,30,47
331,1,3,0.00026430666327,147.521835391,0.138299015997,na,0.0509630025157,del,1,sel,89104.6235707,neu_ins_e_1,500,True,indel_continuous_1class,30,49
331,1,3,0.000212097796258,na,na,0,0.0134964852575,del,1,neu,89104.6235707,neu_ins_e_1,500,True,indel_continuous_1class,30,49
331,1,3,0.000189772746694,120.76554441,0.1364746416,na,0.022045928424,ins,1,sel,89104.6235707,neu_ins_e_1,500,True,indel_continuous_1class,30,49
331,1,3,0.000135207539597,na,na,0,0,ins,1,neu,89104.6235707,neu_ins_e_1,500,True,indel_continuous_1class,30,49
328,1,3,0.000260447243774,121.826389727,0.175391003608,na,0.00566005354947,del,1,sel,88896.2350429,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,48
328,1,3,0.000211397553654,na,na,0,0.0136500471301,del,1,neu,88896.2350429,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,48
328,1,3,0.000135728157973,0.1,0.001,na,0.0381698508876,ins,1,sel,88896.2350429,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,48
328,1,3,0.000134707178595,na,na,0,0,ins,1,neu,88896.2350429,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,48
254,1,3,0.00022139388482,115.166405447,0.0919298902817,na,0.0239291131806,del,1,sel,88653.1640284,sel_ins_e|sel_ins_scale,500,True,indel_continuous_1class,30,50
254,1,3,0.00021299499684,na,na,0,0.0185153156155,del,1,neu,88653.1640284,sel_ins_e|sel_ins_scale,500,True,indel_continuous_1class,30,50
254,1,3,0.000145791495134,0.1,6.58960814338,na,0,ins,1,sel,88653.1640284,sel_ins_e|sel_ins_scale,500,True,indel_continuous_1class,30,50
254,1,3,0.000136741399277,na,na,0,0.0120578399109,ins,1,neu,88653.1640284,sel_ins_e|sel_ins_scale,500,True,indel_continuous_1class,30,50
