run,imp,exit_code,theta,scale,shape,gamma,e,var_type,site_class,sel_type,lnL,boundaries_hit,searches,converged,model,params,alpha,window
2,1,3,0.000238540956759,112.444335753,0.053530967071,na,0.0341224609588,del,1,sel,86680.6303902,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,20
2,1,3,0.000235043807035,219.563387517,0.0993838093502,na,0.0106099597761,ins,1,sel,86680.6303902,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,20
2,1,3,0.000212267654558,na,na,0,0.0137526542927,del,1,neu,86680.6303902,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,20
2,1,3,0.000135225323638,na,na,0,0,ins,1,neu,86680.6303902,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,20
219,1,3,0.000297654952232,76.4969029552,0.318318906037,na,0.00212470131413,del,1,sel,86657.7571974,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,292
219,1,3,0.000212274450442,na,na,0,0.0135737764516,del,1,neu,86657.7571974,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,292
219,1,3,0.000154929418038,108.227836089,0.0882164420519,na,0.00328325347389,ins,1,sel,86657.7571974,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,292
219,1,3,0.000135291401077,na,na,0,0,ins,1,neu,86657.7571974,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,292
137,1,3,0.000343307834978,93.8169023908,0.166182721556,na,0.0141399689416,del,1,sel,86627.7295169,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,349
137,1,3,0.000211594935497,na,na,0,0.0134640395169,del,1,neu,86627.7295169,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,349
137,1,3,0.0001787035508,0.1,0.001,na,0.00676964900823,ins,1,sel,86627.7295169,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,349
137,1,3,0.000134898101755,na,na,0,0,ins,1,neu,86627.7295169,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,349
345,1,3,0.00033282533907,100.34988142,0.283232969599,na,0.0196868705253,del,1,sel,86627.3478443,,500,True,indel_continuous_1class,30,NA,212
345,1,3,0.00021240743488,na,na,0,0.0133770102404,del,1,neu,86627.3478443,,500,True,indel_continuous_1class,30,NA,212
345,1,3,0.000198108970539,113.044327315,0.181800191764,na,0.0263075385392,ins,1,sel,86627.3478443,,500,True,indel_continuous_1class,30,NA,212
345,1,3,0.000135446913671,na,na,0,2.22044604925e-18,ins,1,neu,86627.3478443,,500,True,indel_continuous_1class,30,NA,212
232,1,3,0.000276701420735,9.95211930413,0.62161895368,na,0.0190768103631,del,1,sel,86585.9379859,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,269
232,1,3,0.000212192195266,na,na,0,0.0136072606028,del,1,neu,86585.9379859,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,269
232,1,3,0.000149318168992,126.613196968,0.0377760002189,na,0.0460666279902,ins,1,sel,86585.9379859,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,269
232,1,3,0.000135228267381,na,na,0,0,ins,1,neu,86585.9379859,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,269
137,1,3,0.000216184804614,83.7744130372,0.191140174314,na,0.0134895391887,del,1,sel,86550.7872633,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,369
137,1,3,0.000212304832621,na,na,0,0.0135463908493,del,1,neu,86550.7872633,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,369
137,1,3,0.000135322181058,na,na,0,0,ins,1,neu,86550.7872633,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,369
137,1,3,0.000124790000614,210.643786129,0.0951753948403,na,0.0245644735295,ins,1,sel,86550.7872633,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,369
387,1,3,0.00029741129674,161.428455279,0.0185388473972,na,0.0279208334631,del,1,sel,86547.0681095,sel_ins_scale,500,True,indel_continuous_1class,30,NA,178
387,1,3,0.00021221761954,na,na,0,0.0158834219733,del,1,neu,86547.0681095,sel_ins_scale,500,True,indel_continuous_1class,30,NA,178
387,1,3,0.000184480031337,0.1,0.00106363043735,na,0.000293611465159,ins,1,sel,86547.0681095,sel_ins_scale,500,True,indel_continuous_1class,30,NA,178
387,1,3,0.000135630141094,na,na,0,0.00527342731481,ins,1,neu,86547.0681095,sel_ins_scale,500,True,indel_continuous_1class,30,NA,178
461,1,3,0.000376645263702,127.988961361,0.348180390035,na,0.0264999028538,del,1,sel,86539.7623616,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,27
461,1,3,0.000212280430983,na,na,0,0.0136010503442,del,1,neu,86539.7623616,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,27
461,1,3,0.000149567765222,179.482684857,0.0921236950654,na,0.0852484645348,ins,1,sel,86539.7623616,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,27
461,1,3,0.000135287187935,na,na,0,0,ins,1,neu,86539.7623616,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,27
408,1,3,0.000282209420198,272.450968257,0.0884337546098,na,0,del,1,sel,86526.8340244,sel_del_e,500,True,indel_continuous_1class,30,NA,153
408,1,3,0.000213514775888,na,na,0,0.0201047202384,del,1,neu,86526.8340244,sel_del_e,500,True,indel_continuous_1class,30,NA,153
408,1,3,0.000166556220323,134.995590153,0.00383288291872,na,0.0455105333279,ins,1,sel,86526.8340244,sel_del_e,500,True,indel_continuous_1class,30,NA,153
408,1,3,0.000137285795969,na,na,0,0.015430875699,ins,1,neu,86526.8340244,sel_del_e,500,True,indel_continuous_1class,30,NA,153
105,1,3,0.000287861775174,1.6108521442,0.99902997815,na,0.0326629874483,del,1,sel,86516.8002139,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,88
105,1,3,0.000211332699555,na,na,0,0.0135700723723,del,1,neu,86516.8002139,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,88
105,1,3,0.000188118705938,0.123121092008,5.01051166112,na,0.0101685777052,ins,1,sel,86516.8002139,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,88
105,1,3,0.000134692932677,na,na,0,0,ins,1,neu,86516.8002139,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,88
254,1,3,0.000212053287739,na,na,0,0.0157804399905,del,1,neu,86507.0257042,sel_ins_scale,500,True,indel_continuous_1class,30,NA,418
254,1,3,0.000195830718424,0.100770685332,0.00438795477254,na,0.0130358518979,del,1,sel,86507.0257042,sel_ins_scale,500,True,indel_continuous_1class,30,NA,418
254,1,3,0.000146886312049,0.1,2.47475076959,na,0.00302757084635,ins,1,sel,86507.0257042,sel_ins_scale,500,True,indel_continuous_1class,30,NA,418
254,1,3,0.000135480482048,na,na,0,0.00491852987243,ins,1,neu,86507.0257042,sel_ins_scale,500,True,indel_continuous_1class,30,NA,418
283,1,3,0.000282820491648,109.596255365,0.151807417097,na,0.0176654137249,del,1,sel,86490.550075,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,56
283,1,3,0.000212321597094,na,na,0,0.0136380838521,del,1,neu,86490.550075,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,56
283,1,3,0.000143666539911,0.1,0.001,na,0.00619650539674,ins,1,sel,86490.550075,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,56
283,1,3,0.000135300146999,na,na,0,0,ins,1,neu,86490.550075,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,56
10,1,3,0.000243647168445,683.795794852,0.13538683821,na,0.0225319087413,del,1,sel,86468.0009391,,500,True,indel_continuous_1class,30,NA,272
10,1,3,0.000211698179116,na,na,0,0.0156909418877,del,1,neu,86468.0009391,,500,True,indel_continuous_1class,30,NA,272
10,1,3,0.000136254869131,11.5795111618,0.480662591909,na,0.027910986853,ins,1,sel,86468.0009391,,500,True,indel_continuous_1class,30,NA,272
10,1,3,0.000135205528975,na,na,0,0.00456440200454,ins,1,neu,86468.0009391,,500,True,indel_continuous_1class,30,NA,272
341,1,3,0.000286627667595,307.15293759,0.253484099831,na,0.025889861108,del,1,sel,86423.952132,,500,True,indel_continuous_1class,30,NA,371
341,1,3,0.000211641225607,na,na,0,0.0140196577834,del,1,neu,86423.952132,,500,True,indel_continuous_1class,30,NA,371
341,1,3,0.000134847590606,na,na,0,0.000514348031688,ins,1,neu,86423.952132,,500,True,indel_continuous_1class,30,NA,371
341,1,3,0.0001224849595,2.15255308427,1.22208115804,na,0.0255755361592,ins,1,sel,86423.952132,,500,True,indel_continuous_1class,30,NA,371
374,1,3,0.000213602669825,110.975380197,0.0968766105036,na,0.0123491924863,del,1,sel,86418.6041046,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,389
374,1,3,0.000212345328042,na,na,0,0.0137657503656,del,1,neu,86418.6041046,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,389
374,1,3,0.000135729098461,160.922798984,0.0229258174573,na,0.0228795531616,ins,1,sel,86418.6041046,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,389
374,1,3,0.000135270085326,na,na,0,0,ins,1,neu,86418.6041046,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,389
171,1,3,0.000257276223118,9.24146686822,0.506968131731,na,0.0129381171283,del,1,sel,86413.0520008,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,340
171,1,3,0.00021979207725,105.364410936,0.235557303821,na,0.0218643522334,ins,1,sel,86413.0520008,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,340
171,1,3,0.000212315277951,na,na,0,0.0134586221091,del,1,neu,86413.0520008,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,340
171,1,3,0.000135359238452,na,na,0,0,ins,1,neu,86413.0520008,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,340
45,1,3,0.000212635041281,na,na,0,0.0135698808995,del,1,neu,86401.9709335,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,190
45,1,3,0.000201244055538,133.86151096,0.0205298046179,na,0.017723728779,del,1,sel,86401.9709335,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,190
45,1,3,0.000146298190592,3366.26608564,0.00210143533096,na,0.0176106451768,ins,1,sel,86401.9709335,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,190
45,1,3,0.000135523890266,na,na,0,0,ins,1,neu,86401.9709335,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,190
472,1,3,0.000244185217693,122.40974,0.0387047316756,na,0.0278699720165,del,1,sel,86392.776041,sel_ins_e,500,True,indel_continuous_1class,30,NA,155
472,1,3,0.000213730968263,na,na,0,0.0223334840648,del,1,neu,86392.776041,sel_ins_e,500,True,indel_continuous_1class,30,NA,155
472,1,3,0.000173850215976,109.324373258,0.0406887315584,na,0,ins,1,sel,86392.776041,sel_ins_e,500,True,indel_continuous_1class,30,NA,155
472,1,3,0.000137997791036,na,na,0,0.0213238193065,ins,1,neu,86392.776041,sel_ins_e,500,True,indel_continuous_1class,30,NA,155
36,1,3,0.000287221220549,145.755167103,0.124953282068,na,0.0350969028473,del,1,sel,86378.3501055,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,221
36,1,3,0.000212384855715,na,na,0,0.0136923471752,del,1,neu,86378.3501055,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,221
36,1,3,0.000175386562204,130.691906097,0.106819418283,na,0.0128646648375,ins,1,sel,86378.3501055,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,221
36,1,3,0.00013532113898,na,na,0,0,ins,1,neu,86378.3501055,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,221
40,1,3,0.000343004459803,53.9625355599,0.137966069253,na,0.0352036910326,del,1,sel,86357.6872329,r_19,500,True,indel_continuous_1class,30,NA,40
40,1,3,0.000218905183922,na,na,0,0.0456343481907,del,1,neu,86357.6872329,r_19,500,True,indel_continuous_1class,30,NA,40
40,1,3,0.000204258004026,466.516617833,0.0112631798428,na,0.0890847428594,ins,1,sel,86357.6872329,r_19,500,True,indel_continuous_1class,30,NA,40
40,1,3,0.000146005344407,na,na,0,0.0748349607451,ins,1,neu,86357.6872329,r_19,500,True,indel_continuous_1class,30,NA,40
253,1,3,0.000307552683833,159.62248412,0.228802844998,na,0.0323820815814,del,1,sel,86329.211657,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,399
253,1,3,0.000212055343764,na,na,0,0.01382441418,del,1,neu,86329.211657,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,399
253,1,3,0.000148552892479,5.53712036068,0.444111522651,na,0.0267949955737,ins,1,sel,86329.211657,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,399
253,1,3,0.000135065103814,na,na,0,0,ins,1,neu,86329.211657,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,399
45,1,3,0.000302492155155,149.653325512,0.169191508763,na,0,del,1,sel,86297.452807,neu_ins_e_1|sel_del_e,500,True,indel_continuous_1class,30,NA,172
45,1,3,0.00021218215674,na,na,0,0.0134602034354,del,1,neu,86297.452807,neu_ins_e_1|sel_del_e,500,True,indel_continuous_1class,30,NA,172
45,1,3,0.00016616742846,101.02595948,0.00790994110212,na,0.0340445041511,ins,1,sel,86297.452807,neu_ins_e_1|sel_del_e,500,True,indel_continuous_1class,30,NA,172
45,1,3,0.000135273642124,na,na,0,0,ins,1,neu,86297.452807,neu_ins_e_1|sel_del_e,500,True,indel_continuous_1class,30,NA,172
206,1,3,0.000264106289187,469.029440451,0.113964121933,na,0.0391267864027,del,1,sel,86266.6966424,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,392
206,1,3,0.000227957303447,120.053638835,0.229012219875,na,0.016951367982,ins,1,sel,86266.6966424,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,392
206,1,3,0.000212016677997,na,na,0,0.0137668263866,del,1,neu,86266.6966424,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,392
206,1,3,0.0001350591961,na,na,0,0,ins,1,neu,86266.6966424,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,392
167,1,3,0.000246975022638,0.1,0.001,na,0.0577106126512,del,1,sel,86192.3788783,sel_del_shape|sel_del_scale|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,412
167,1,3,0.000211260980178,na,na,0,0.0138030658152,del,1,neu,86192.3788783,sel_del_shape|sel_del_scale|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,412
167,1,3,0.00020155713584,5000,0.00584903643919,na,0.00479666745942,ins,1,sel,86192.3788783,sel_del_shape|sel_del_scale|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,412
167,1,3,0.000134566724836,na,na,0,0,ins,1,neu,86192.3788783,sel_del_shape|sel_del_scale|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,412
381,1,3,0.000327512273996,5.81677223508,1.38868022724,na,0.0116203382145,del,1,sel,86175.4851355,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,414
381,1,3,0.000238335965642,70.7968855895,0.32752215678,na,0.0380308340477,ins,1,sel,86175.4851355,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,414
381,1,3,0.000211462943394,na,na,0,0.0135951432623,del,1,neu,86175.4851355,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,414
381,1,3,0.000134768061232,na,na,0,0,ins,1,neu,86175.4851355,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,414
160,1,3,0.000306352307122,4.31793742578,0.287599041456,na,0.0078965059911,del,1,sel,86165.2423346,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,335
160,1,3,0.000219100996263,0.1,0.001,na,0.0341830702748,ins,1,sel,86165.2423346,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,335
160,1,3,0.000211613093487,na,na,0,0.0136103392681,del,1,neu,86165.2423346,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,335
160,1,3,0.000134858675804,na,na,0,0,ins,1,neu,86165.2423346,sel_ins_shape|neu_ins_e_1|sel_ins_scale,500,True,indel_continuous_1class,30,NA,335
203,1,3,0.000338655837603,263.310575878,0.215339186907,na,0.0222714160939,del,1,sel,86087.7359246,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,211
203,1,3,0.000212721544245,na,na,0,0.0135721450615,del,1,neu,86087.7359246,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,211
203,1,3,0.00014453745301,135.569771529,0.089284943047,na,0.0368439298714,ins,1,sel,86087.7359246,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,211
203,1,3,0.000135578437825,na,na,0,0,ins,1,neu,86087.7359246,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,211
53,1,3,0.000253159219108,59.8265544636,0.198029474008,na,0.0327883952453,del,1,sel,86007.960549,,500,True,indel_continuous_1class,30,NA,472
53,1,3,0.000212059374094,na,na,0,0.0135401862207,del,1,neu,86007.960549,,500,True,indel_continuous_1class,30,NA,472
53,1,3,0.000141669596503,105.637626382,0.0845527673961,na,0.00379209221781,ins,1,sel,86007.960549,,500,True,indel_continuous_1class,30,NA,472
53,1,3,0.000135167424631,na,na,0,2.22044604925e-18,ins,1,neu,86007.960549,,500,True,indel_continuous_1class,30,NA,472
162,1,3,0.000260094591568,107.329495557,0.185398666568,na,0.00872713312589,del,1,sel,85804.475999,sel_ins_e,500,True,indel_continuous_1class,30,NA,98
162,1,3,0.00021521762263,na,na,0,0.0266787246723,del,1,neu,85804.475999,sel_ins_e,500,True,indel_continuous_1class,30,NA,98
162,1,3,0.000154721354657,102.435022571,0.095368146953,na,0,ins,1,sel,85804.475999,sel_ins_e,500,True,indel_continuous_1class,30,NA,98
162,1,3,0.000139890835208,na,na,0,0.0318868953379,ins,1,neu,85804.475999,sel_ins_e,500,True,indel_continuous_1class,30,NA,98
71,1,3,0.000296685904352,255.971416439,0.196819591963,na,0.0278538487357,del,1,sel,85784.659293,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,403
71,1,3,0.000212497261006,na,na,0,0.0136090308265,del,1,neu,85784.659293,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,403
71,1,3,0.000205695148259,117.651980201,0.245306158979,na,0.0208113645956,ins,1,sel,85784.659293,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,403
71,1,3,0.00013542220137,na,na,0,0,ins,1,neu,85784.659293,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,403
183,1,3,0.000234741301409,130.282365116,0.145116080316,na,0.0235463138482,del,1,sel,85661.0095476,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,99
183,1,3,0.000212509886482,na,na,0,0.0134427192218,del,1,neu,85661.0095476,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,99
183,1,3,0.00013548833914,na,na,0,0,ins,1,neu,85661.0095476,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,99
183,1,3,0.000128562959878,136.379794977,0.0111287136022,na,0.0353654977945,ins,1,sel,85661.0095476,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,99
385,1,3,0.000433363948484,177.424495603,0.397506999408,na,0.0368800058609,del,1,sel,85647.9781321,,500,True,indel_continuous_1class,30,NA,81
385,1,3,0.000211978197726,na,na,0,0.01358623549,del,1,neu,85647.9781321,,500,True,indel_continuous_1class,30,NA,81
385,1,3,0.000175591446674,50.7644124286,0.303852255134,na,0.0573568495663,ins,1,sel,85647.9781321,,500,True,indel_continuous_1class,30,NA,81
385,1,3,0.000135099001637,na,na,0,2.22044604925e-18,ins,1,neu,85647.9781321,,500,True,indel_continuous_1class,30,NA,81
20,1,3,0.000291688420478,138.125213389,0.287378191433,na,0.0266534145373,del,1,sel,85580.5786507,,500,True,indel_continuous_1class,30,NA,388
20,1,3,0.000217253636619,na,na,0,0.0370118655754,del,1,neu,85580.5786507,,500,True,indel_continuous_1class,30,NA,388
20,1,3,0.000143160785985,na,na,0,0.0553303008813,ins,1,neu,85580.5786507,,500,True,indel_continuous_1class,30,NA,388
20,1,3,0.000105714861892,4089.94166893,0.00566970329912,na,0.0205844464344,ins,1,sel,85580.5786507,,500,True,indel_continuous_1class,30,NA,388
374,1,3,0.00021962345154,124.641048007,0.18440638333,na,0.020431095028,del,1,sel,85539.7367357,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,18
374,1,3,0.000212554981838,na,na,0,0.0136086962283,del,1,neu,85539.7367357,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,18
374,1,3,0.000135459359,na,na,0,0,ins,1,neu,85539.7367357,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,18
374,1,3,0.000111614813978,140.687952987,0.0256579729842,na,0.0201113266647,ins,1,sel,85539.7367357,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,18
68,1,3,0.000257647963788,145.444581111,0.233701928122,na,0.0267964944718,del,1,sel,85515.1245815,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,422
68,1,3,0.000212249112574,na,na,0,0.0136133945415,del,1,neu,85515.1245815,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,422
68,1,3,0.000135262117944,na,na,0,0,ins,1,neu,85515.1245815,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,422
68,1,3,0.000134587142088,28.3456650775,0.167801457939,na,0.0379690051418,ins,1,sel,85515.1245815,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,422
152,1,3,0.000369519118927,60.7062487692,0.420870859227,na,0.0118011448326,del,1,sel,85511.4549766,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,242
152,1,3,0.000212060031391,na,na,0,0.0136852115137,del,1,neu,85511.4549766,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,242
152,1,3,0.000198636862865,256.620961959,0.15288375934,na,0.0310820556635,ins,1,sel,85511.4549766,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,242
152,1,3,0.000135116904787,na,na,0,0,ins,1,neu,85511.4549766,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,242
317,1,3,0.000364732885627,110.676312012,0.224499979441,na,0.0270008511258,del,1,sel,85454.5035435,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,9
317,1,3,0.000217636304666,33.7384165031,0.109913727317,na,0.0386662435203,ins,1,sel,85454.5035435,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,9
317,1,3,0.000211656582666,na,na,0,0.0136876853406,del,1,neu,85454.5035435,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,9
317,1,3,0.000134859090617,na,na,0,0,ins,1,neu,85454.5035435,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,9
383,1,3,0.000215395682088,na,na,0,0.0320978442451,del,1,neu,85316.1098366,sel_ins_e|sel_ins_scale,500,True,indel_continuous_1class,30,NA,79
383,1,3,0.000170848365379,14.1325438474,0.122715071155,na,0.0214500967953,del,1,sel,85316.1098366,sel_ins_e|sel_ins_scale,500,True,indel_continuous_1class,30,NA,79
383,1,3,0.000141005686401,na,na,0,0.0442071273665,ins,1,neu,85316.1098366,sel_ins_e|sel_ins_scale,500,True,indel_continuous_1class,30,NA,79
383,1,3,9.55018844855e-05,0.1,0.00106205764423,na,0,ins,1,sel,85316.1098366,sel_ins_e|sel_ins_scale,500,True,indel_continuous_1class,30,NA,79
279,1,3,0.000460166000812,197.169326114,0.307913278742,na,0.0320346895345,del,1,sel,85237.1902804,,500,True,indel_continuous_1class,30,NA,74
279,1,3,0.00022284122726,91.4014772731,0.247713784059,na,0.0160957562099,ins,1,sel,85237.1902804,,500,True,indel_continuous_1class,30,NA,74
279,1,3,0.000211777360711,na,na,0,0.0135862342921,del,1,neu,85237.1902804,,500,True,indel_continuous_1class,30,NA,74
279,1,3,0.000134971661987,na,na,0,2.22044604925e-18,ins,1,neu,85237.1902804,,500,True,indel_continuous_1class,30,NA,74
97,1,3,0.000213386806903,na,na,0,0.0200477770612,del,1,neu,85147.7090568,sel_ins_e,500,True,indel_continuous_1class,30,NA,400
97,1,3,0.00021138436449,75.468666424,0.184130943855,na,0.0315077914938,del,1,sel,85147.7090568,sel_ins_e,500,True,indel_continuous_1class,30,NA,400
97,1,3,0.000137296422886,na,na,0,0.0157439589981,ins,1,neu,85147.7090568,sel_ins_e,500,True,indel_continuous_1class,30,NA,400
97,1,3,0.000116651911961,0.759283010245,1.87072442189,na,0,ins,1,sel,85147.7090568,sel_ins_e,500,True,indel_continuous_1class,30,NA,400
433,1,3,0.000218457170773,na,na,0,0.0452327019056,del,1,neu,85126.5412527,,500,True,indel_continuous_1class,30,NA,338
433,1,3,0.000152862225051,110.430326686,0.0376980786329,na,0.0679791240835,del,1,sel,85126.5412527,,500,True,indel_continuous_1class,30,NA,338
433,1,3,0.000145612203861,na,na,0,0.0738888178963,ins,1,neu,85126.5412527,,500,True,indel_continuous_1class,30,NA,338
433,1,3,0.000137022607123,137.890202765,0.0303737320866,na,0.0666386674855,ins,1,sel,85126.5412527,,500,True,indel_continuous_1class,30,NA,338
32,1,3,0.000275023906864,118.540574475,0.110672471434,na,0.00779849165463,del,1,sel,85106.9854703,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,154
32,1,3,0.000212298082058,na,na,0,0.0135777564035,del,1,neu,85106.9854703,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,154
32,1,3,0.000164692820097,118.890695851,0.0356471423777,na,0.00842996743661,ins,1,sel,85106.9854703,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,154
32,1,3,0.000135307473585,na,na,0,0,ins,1,neu,85106.9854703,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,154
345,1,3,0.000283872503569,58.0558018203,0.205614565031,na,0.0177168483734,del,1,sel,84977.0968967,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,169
345,1,3,0.00021172123113,na,na,0,0.0136744435142,del,1,neu,84977.0968967,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,169
345,1,3,0.000155033219629,80.5091478661,0.065126241785,na,0.036275957806,ins,1,sel,84977.0968967,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,169
345,1,3,0.000134904546993,na,na,0,0,ins,1,neu,84977.0968967,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,169
55,1,3,0.000402735869588,111.630601873,0.304024572366,na,0.0245736956153,del,1,sel,84933.2395497,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,195
55,1,3,0.000244717049676,100.214357843,0.216125837482,na,0.007958813359,ins,1,sel,84933.2395497,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,195
55,1,3,0.00021228819202,na,na,0,0.0134080902658,del,1,neu,84933.2395497,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,195
55,1,3,0.000135359878819,na,na,0,0,ins,1,neu,84933.2395497,neu_ins_e_1,500,True,indel_continuous_1class,30,NA,195
261,1,3,0.000229443898372,5.69610387851,1.18999127587,na,0.0302823680933,del,1,sel,84932.9484929,,500,True,indel_continuous_1class,30,NA,343
261,1,3,0.000216064963751,na,na,0,0.0341114095089,del,1,neu,84932.9484929,,500,True,indel_continuous_1class,30,NA,343
261,1,3,0.000141755973125,na,na,0,0.0485010440643,ins,1,neu,84932.9484929,,500,True,indel_continuous_1class,30,NA,343
261,1,3,0.00013334441494,122.466978779,0.147054436937,na,0.0530739613571,ins,1,sel,84932.9484929,,500,True,indel_continuous_1class,30,NA,343
394,1,3,0.000286613134069,86.0533072718,0.129977044557,na,0.0362602946147,del,1,sel,84857.9615585,r_19|sel_ins_scale,500,True,indel_continuous_1class,30,NA,181
