run,imp,exit_code,theta,scale,shape,gamma,e,var_type,site_class,sel_type,lnL,boundaries_hit,searches,converged,model,params,window
377,1,3,0.000253821743463,na,na,0,0.012952918989,del,1,neu,83601.9574812,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,292
377,1,3,0.000253821743463,27.155838684,0.379066257457,na,0.00200577433026,del,1,sel,83601.9574812,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,292
377,1,3,0.000158699048805,na,na,0,0,ins,1,neu,83601.9574812,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,292
377,1,3,0.000158699048805,136.665310965,0.0881935122547,na,0.00486607975377,ins,1,sel,83601.9574812,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,292
74,1,3,0.000255226926576,na,na,0,0.0127569432033,del,1,neu,83569.1145716,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,212
74,1,3,0.000255226926576,19.9297760827,0.341492419995,na,0.0162254223629,del,1,sel,83569.1145716,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,212
74,1,3,0.000159812807724,na,na,0,0,ins,1,neu,83569.1145716,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,212
74,1,3,0.000159812807724,30.9489113523,0.155980666763,na,0.0245706469422,ins,1,sel,83569.1145716,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,212
43,1,3,0.000262633273471,na,na,0,0.0434632488794,del,1,neu,83567.0129793,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,349
43,1,3,0.000262633273471,3.57000836612,0.203255303766,na,0.0529374432321,del,1,sel,83567.0129793,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,349
43,1,3,0.000173347302258,na,na,0,0.0754059967858,ins,1,neu,83567.0129793,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,349
43,1,3,0.000173347302258,0.1,0.001,na,0.0451983660891,ins,1,sel,83567.0129793,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,349
423,1,3,0.000253686031111,na,na,0,0.0130601385292,del,1,neu,83529.8634681,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,269
423,1,3,0.000253686031111,3.46682210186,1.0806967328,na,0.0205928396834,del,1,sel,83529.8634681,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,269
423,1,3,0.000158486161388,na,na,0,0,ins,1,neu,83529.8634681,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,269
423,1,3,0.000158486161388,153.785999548,0.0538258932745,na,0.0498235704473,ins,1,sel,83529.8634681,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,269
104,1,3,0.000251903904727,na,na,0,0.0128435172443,del,1,neu,83493.4321665,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,369
104,1,3,0.000251903904727,152.24862302,0.212108432456,na,0.0208403776325,del,1,sel,83493.4321665,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,369
104,1,3,0.000157474162777,na,na,0,0,ins,1,neu,83493.4321665,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,369
104,1,3,0.000157474162777,238.957462871,0.163555462189,na,0.0329847476036,ins,1,sel,83493.4321665,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,369
254,1,3,0.000254869348787,na,na,0,0.0132096476553,del,1,neu,83481.5200822,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,27
254,1,3,0.000254869348787,16.2161528538,0.466303736704,na,0.0284096157612,del,1,sel,83481.5200822,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,27
254,1,3,0.000159012225082,na,na,0,0,ins,1,neu,83481.5200822,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,27
254,1,3,0.000159012225082,234.783748211,0.103467068914,na,0.0815142224123,ins,1,sel,83481.5200822,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,27
330,1,3,0.0002637943587,na,na,0,0.0442776236087,del,1,neu,83481.2205218,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,178
330,1,3,0.0002637943587,0.1,0.001,na,0.0590695729473,del,1,sel,83481.2205218,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,178
330,1,3,0.000173574580307,na,na,0,0.076452462324,ins,1,neu,83481.2205218,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,178
330,1,3,0.000173574580307,0.1,0.001,na,0.0627723062834,ins,1,sel,83481.2205218,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,178
161,1,3,0.000259112062532,na,na,0,0.0351898199574,del,1,neu,83470.9943075,sel_ins_shape,500,True,indel_continuous_1class_equal_t,28,153
161,1,3,0.000259112062532,52.283013579,0.0936446925951,na,0.0176358761149,del,1,sel,83470.9943075,sel_ins_shape,500,True,indel_continuous_1class_equal_t,28,153
161,1,3,0.000167922152058,na,na,0,0.054825163943,ins,1,neu,83470.9943075,sel_ins_shape,500,True,indel_continuous_1class_equal_t,28,153
161,1,3,0.000167922152058,0.117877409844,0.001,na,0.0666820891329,ins,1,sel,83470.9943075,sel_ins_shape,500,True,indel_continuous_1class_equal_t,28,153
500,1,3,0.000262488728163,na,na,0,0.0440113388228,del,1,neu,83457.3398752,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,88
500,1,3,0.000262488728163,0.1,6.65466341041,na,0.0559509535461,del,1,sel,83457.3398752,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,88
500,1,3,0.000173026262644,na,na,0,0.0763249020203,ins,1,neu,83457.3398752,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,88
500,1,3,0.000173026262644,0.1,0.001,na,0.0438411891825,ins,1,sel,83457.3398752,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,88
112,1,3,0.000250923862842,na,na,0,0.0127794825163,del,1,neu,83449.6113112,,500,True,indel_continuous_1class_equal_t,28,418
112,1,3,0.000250923862842,256.60149794,0.0774997435321,na,0.0136647922605,del,1,sel,83449.6113112,,500,True,indel_continuous_1class_equal_t,28,418
112,1,3,0.000157265244714,na,na,0,2.22044604925e-18,ins,1,neu,83449.6113112,,500,True,indel_continuous_1class_equal_t,28,418
112,1,3,0.000157265244714,1164.93752748,0.0150323058243,na,0.0166653397753,ins,1,sel,83449.6113112,,500,True,indel_continuous_1class_equal_t,28,418
119,1,3,0.000253735314903,na,na,0,0.0131445210279,del,1,neu,83434.1723136,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,56
119,1,3,0.000253735314903,58.814443949,0.131609184544,na,0.0208926798905,del,1,sel,83434.1723136,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,56
119,1,3,0.000158428345195,na,na,0,0,ins,1,neu,83434.1723136,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,56
119,1,3,0.000158428345195,216.500406718,0.0315541207084,na,0.00259620533619,ins,1,sel,83434.1723136,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,56
42,1,3,0.000251837313313,na,na,0,0.0131713927081,del,1,neu,83412.3307451,,500,True,indel_continuous_1class_equal_t,28,272
42,1,3,0.000251837313313,574.359393089,0.154264886628,na,0.0190225443087,del,1,sel,83412.3307451,,500,True,indel_continuous_1class_equal_t,28,272
42,1,3,0.000157406547531,na,na,0,2.22044604925e-18,ins,1,neu,83412.3307451,,500,True,indel_continuous_1class_equal_t,28,272
42,1,3,0.000157406547531,48.8520527668,0.307872849922,na,0.0252895775169,ins,1,sel,83412.3307451,,500,True,indel_continuous_1class_equal_t,28,272
467,1,3,0.00025323084332,na,na,0,0.0132333779694,del,1,neu,83367.7697877,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,371
467,1,3,0.00025323084332,488.725491253,0.180675114407,na,0.0281028016571,del,1,sel,83367.7697877,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,371
467,1,3,0.000158162562922,na,na,0,0,ins,1,neu,83367.7697877,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,371
467,1,3,0.000158162562922,779.113439058,0.111451739586,na,0.0261519874472,ins,1,sel,83367.7697877,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,371
272,1,3,0.000252164304041,na,na,0,0.0129819607411,del,1,neu,83361.7560139,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,389
272,1,3,0.000252164304041,229.291008083,0.130753061567,na,0.0174493863312,del,1,sel,83361.7560139,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,389
272,1,3,0.000157714296171,na,na,0,0,ins,1,neu,83361.7560139,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,389
272,1,3,0.000157714296171,195.839977635,0.0681680498646,na,0.0353444178029,ins,1,sel,83361.7560139,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,389
393,1,3,0.0002582166014,na,na,0,0.0286936939745,del,1,neu,83355.684331,,500,True,indel_continuous_1class_equal_t,28,340
393,1,3,0.0002582166014,9.89564658497,0.465933364219,na,0.0195685121172,del,1,sel,83355.684331,,500,True,indel_continuous_1class_equal_t,28,340
393,1,3,0.000166115948534,na,na,0,0.0400182587575,ins,1,neu,83355.684331,,500,True,indel_continuous_1class_equal_t,28,340
393,1,3,0.000166115948534,21.1864370019,0.215430254146,na,0.0383037861462,ins,1,sel,83355.684331,,500,True,indel_continuous_1class_equal_t,28,340
349,1,3,0.000252175751166,na,na,0,0.0126641822068,del,1,neu,83344.471103,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,190
349,1,3,0.000252175751166,175.758977083,0.0991068213007,na,0.0198676731569,del,1,sel,83344.471103,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,190
349,1,3,0.000158059042435,na,na,0,0,ins,1,neu,83344.471103,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,190
349,1,3,0.000158059042435,573.053136638,0.0194944815354,na,0.0367761933628,ins,1,sel,83344.471103,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,190
70,1,3,0.000254797476681,na,na,0,0.0209579170092,del,1,neu,83336.7073471,sel_ins_e,500,True,indel_continuous_1class_equal_t,28,155
70,1,3,0.000254797476681,157.382967006,0.0500041254221,na,0.0261315047263,del,1,sel,83336.7073471,sel_ins_e,500,True,indel_continuous_1class_equal_t,28,155
70,1,3,0.000161730980211,na,na,0,0.0207602136902,ins,1,neu,83336.7073471,sel_ins_e,500,True,indel_continuous_1class_equal_t,28,155
70,1,3,0.000161730980211,8.15762667493,0.040308736527,na,0,ins,1,sel,83336.7073471,sel_ins_e,500,True,indel_continuous_1class_equal_t,28,155
433,1,3,0.000254194821991,na,na,0,0.0130051580301,del,1,neu,83322.1929498,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,221
433,1,3,0.000254194821991,54.3424365224,0.110558629316,na,0.032277931621,del,1,sel,83322.1929498,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,221
433,1,3,0.000159018906875,na,na,0,0,ins,1,neu,83322.1929498,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,221
433,1,3,0.000159018906875,79.2166819429,0.0813090266557,na,0.00723977918389,ins,1,sel,83322.1929498,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,221
439,1,3,0.000263694699954,na,na,0,0.0445639092436,del,1,neu,83295.2770992,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,40
439,1,3,0.000263694699954,0.1,1.04416133051,na,0.0386324638712,del,1,sel,83295.2770992,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,40
439,1,3,0.000174267849661,na,na,0,0.0774381205578,ins,1,neu,83295.2770992,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,40
439,1,3,0.000174267849661,0.1,0.001,na,0.0769581015114,ins,1,sel,83295.2770992,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,40
361,1,3,0.0002618193277,na,na,0,0.0447015834057,del,1,neu,83273.3525508,r_19,500,True,indel_continuous_1class_equal_t,28,399
361,1,3,0.0002618193277,60.3545027996,0.220457779034,na,0.0512876155665,del,1,sel,83273.3525508,r_19,500,True,indel_continuous_1class_equal_t,28,399
361,1,3,0.000171748263197,na,na,0,0.0768416030677,ins,1,neu,83273.3525508,r_19,500,True,indel_continuous_1class_equal_t,28,399
361,1,3,0.000171748263197,50.0842299253,0.176237336,na,0.062595570012,ins,1,sel,83273.3525508,r_19,500,True,indel_continuous_1class_equal_t,28,399
500,1,3,0.000254442836567,na,na,0,0.0150511563479,del,1,neu,83241.2061889,sel_ins_shape,500,True,indel_continuous_1class_equal_t,28,172
500,1,3,0.000254442836567,46.3196284709,0.152895432329,na,0.00304377957319,del,1,sel,83241.2061889,sel_ins_shape,500,True,indel_continuous_1class_equal_t,28,172
500,1,3,0.000160143150967,na,na,0,0.00617125065461,ins,1,neu,83241.2061889,sel_ins_shape,500,True,indel_continuous_1class_equal_t,28,172
500,1,3,0.000160143150967,0.110196251378,0.001,na,0.0287554189857,ins,1,sel,83241.2061889,sel_ins_shape,500,True,indel_continuous_1class_equal_t,28,172
444,1,3,0.000262167736329,na,na,0,0.0443884517667,del,1,neu,83209.1663377,r_19,500,True,indel_continuous_1class_equal_t,28,392
444,1,3,0.000262167736329,437.081182541,0.105420197665,na,0.0591199919224,del,1,sel,83209.1663377,r_19,500,True,indel_continuous_1class_equal_t,28,392
444,1,3,0.000172530379647,na,na,0,0.0766470965556,ins,1,neu,83209.1663377,r_19,500,True,indel_continuous_1class_equal_t,28,392
444,1,3,0.000172530379647,18.3334567665,0.223179234024,na,0.0501624936341,ins,1,sel,83209.1663377,r_19,500,True,indel_continuous_1class_equal_t,28,392
304,1,3,0.000260196782296,na,na,0,0.0438018202855,del,1,neu,83130.331562,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,412
304,1,3,0.000260196782296,0.1,0.001,na,0.0874386398614,del,1,sel,83130.331562,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,412
304,1,3,0.000173495489189,na,na,0,0.0769593436314,ins,1,neu,83130.331562,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,412
304,1,3,0.000173495489189,0.1,0.001,na,0.0564123715828,ins,1,sel,83130.331562,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,412
23,1,3,0.000263589234127,na,na,0,0.0441827138526,del,1,neu,83115.4613126,r_19,500,True,indel_continuous_1class_equal_t,28,414
23,1,3,0.000263589234127,0.178729016314,20.8218791462,na,0.0280016818122,del,1,sel,83115.4613126,r_19,500,True,indel_continuous_1class_equal_t,28,414
23,1,3,0.000172754403379,na,na,0,0.0758364117684,ins,1,neu,83115.4613126,r_19,500,True,indel_continuous_1class_equal_t,28,414
23,1,3,0.000172754403379,6.53971914368,0.550360443614,na,0.0574162166508,ins,1,sel,83115.4613126,r_19,500,True,indel_continuous_1class_equal_t,28,414
398,1,3,0.000263673642119,na,na,0,0.0435473033837,del,1,neu,83085.6616375,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,335
398,1,3,0.000263673642119,0.1,0.001,na,0.0552237533704,del,1,sel,83085.6616375,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,335
398,1,3,0.000175698603813,na,na,0,0.0766350991983,ins,1,neu,83085.6616375,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,335
398,1,3,0.000175698603813,0.1,0.001,na,0.0632130229261,ins,1,sel,83085.6616375,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,335
478,1,3,0.000254035429133,na,na,0,0.0130098958872,del,1,neu,83031.4564705,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,211
478,1,3,0.000254035429133,17.58874302,0.364116770759,na,0.0254588404021,del,1,sel,83031.4564705,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,211
478,1,3,0.000158752218935,na,na,0,0,ins,1,neu,83031.4564705,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,211
478,1,3,0.000158752218935,158.982739694,0.120343476234,na,0.0306186739839,ins,1,sel,83031.4564705,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,211
287,1,3,0.000252836549504,na,na,0,0.0129419557275,del,1,neu,82952.0404489,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,472
287,1,3,0.000252836549504,59.4991948894,0.194691337601,na,0.036739241339,del,1,sel,82952.0404489,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,472
287,1,3,0.000158065995853,na,na,0,0,ins,1,neu,82952.0404489,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,472
287,1,3,0.000158065995853,144.577256134,0.117078820872,na,0.00385094724776,ins,1,sel,82952.0404489,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,472
484,1,3,0.000256764377832,na,na,0,0.0258409871389,del,1,neu,82748.6638857,sel_ins_e,500,True,indel_continuous_1class_equal_t,28,98
484,1,3,0.000256764377832,104.442839835,0.180271805197,na,0.00985954062987,del,1,sel,82748.6638857,sel_ins_e,500,True,indel_continuous_1class_equal_t,28,98
484,1,3,0.000163887572421,na,na,0,0.0325072067957,ins,1,neu,82748.6638857,sel_ins_e,500,True,indel_continuous_1class_equal_t,28,98
484,1,3,0.000163887572421,132.611031058,0.108407656538,na,0,ins,1,sel,82748.6638857,sel_ins_e,500,True,indel_continuous_1class_equal_t,28,98
170,1,3,0.000262728661442,na,na,0,0.0441037962022,del,1,neu,82727.6618395,r_19,500,True,indel_continuous_1class_equal_t,28,403
170,1,3,0.000262728661442,101.53942953,0.198274160302,na,0.0445829683471,del,1,sel,82727.6618395,r_19,500,True,indel_continuous_1class_equal_t,28,403
170,1,3,0.000172694425947,na,na,0,0.0760315268893,ins,1,neu,82727.6618395,r_19,500,True,indel_continuous_1class_equal_t,28,403
170,1,3,0.000172694425947,76.8831797725,0.179269647543,na,0.0526016798878,ins,1,sel,82727.6618395,r_19,500,True,indel_continuous_1class_equal_t,28,403
131,1,3,0.000252764340974,na,na,0,0.0128343166542,del,1,neu,82604.3737948,,500,True,indel_continuous_1class_equal_t,28,99
131,1,3,0.000252764340974,159.783088804,0.160238891038,na,0.0318237217365,del,1,sel,82604.3737948,,500,True,indel_continuous_1class_equal_t,28,99
131,1,3,0.00015802237991,na,na,0,2.22044604925e-18,ins,1,neu,82604.3737948,,500,True,indel_continuous_1class_equal_t,28,99
131,1,3,0.00015802237991,203.43589335,0.0775208235003,na,0.040026702022,ins,1,sel,82604.3737948,,500,True,indel_continuous_1class_equal_t,28,99
231,1,3,0.000254612485398,na,na,0,0.013121548266,del,1,neu,82590.0170875,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,81
231,1,3,0.000254612485398,10.2112395765,0.736901589797,na,0.03905824668,del,1,sel,82590.0170875,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,81
231,1,3,0.000159033600683,na,na,0,0,ins,1,neu,82590.0170875,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,81
231,1,3,0.000159033600683,19.9841622841,0.387940991997,na,0.0551415353771,ins,1,sel,82590.0170875,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,81
412,1,3,0.000253558897882,na,na,0,0.0166107619111,del,1,neu,82522.0988981,sel_ins_e,500,True,indel_continuous_1class_equal_t,28,388
412,1,3,0.000253558897882,63.2674861555,0.315207005103,na,0.0194624575383,del,1,sel,82522.0988981,sel_ins_e,500,True,indel_continuous_1class_equal_t,28,388
412,1,3,0.000158728001979,na,na,0,0.00790028866461,ins,1,neu,82522.0988981,sel_ins_e,500,True,indel_continuous_1class_equal_t,28,388
412,1,3,0.000158728001979,287.724477191,0.150570226576,na,0,ins,1,sel,82522.0988981,sel_ins_e,500,True,indel_continuous_1class_equal_t,28,388
54,1,3,0.000252136310946,na,na,0,0.0129730338935,del,1,neu,82481.2391972,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,18
54,1,3,0.000252136310946,164.510127211,0.21539367752,na,0.0331547348798,del,1,sel,82481.2391972,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,18
54,1,3,0.000157479251727,na,na,0,0,ins,1,neu,82481.2391972,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,18
54,1,3,0.000157479251727,222.967602981,0.132310809691,na,0.0286436053685,ins,1,sel,82481.2391972,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,18
289,1,3,0.000253193856265,na,na,0,0.0129694850666,del,1,neu,82459.5568869,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,422
289,1,3,0.000253193856265,139.016394764,0.22857311448,na,0.0279663855437,del,1,sel,82459.5568869,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,422
289,1,3,0.000158315403677,na,na,0,0,ins,1,neu,82459.5568869,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,422
289,1,3,0.000158315403677,168.053451593,0.141915675553,na,0.0362724808724,ins,1,sel,82459.5568869,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,422
333,1,3,0.00026297799166,na,na,0,0.0442744400014,del,1,neu,82454.0687047,r_19,500,True,indel_continuous_1class_equal_t,28,242
333,1,3,0.00026297799166,5.23557165491,0.9127716218,na,0.0293961497333,del,1,sel,82454.0687047,r_19,500,True,indel_continuous_1class_equal_t,28,242
333,1,3,0.000172327661081,na,na,0,0.0760086243758,ins,1,neu,82454.0687047,r_19,500,True,indel_continuous_1class_equal_t,28,242
333,1,3,0.000172327661081,57.1931817891,0.148404230977,na,0.06486312975,ins,1,sel,82454.0687047,r_19,500,True,indel_continuous_1class_equal_t,28,242
132,1,3,0.000262813859849,na,na,0,0.0440400175579,del,1,neu,82392.6444363,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,9
132,1,3,0.000262813859849,5.40555104102,0.344981253644,na,0.0580866125421,del,1,sel,82392.6444363,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,9
132,1,3,0.000174126684088,na,na,0,0.0768238474254,ins,1,neu,82392.6444363,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,9
132,1,3,0.000174126684088,0.1,0.001,na,0.0673934333506,ins,1,sel,82392.6444363,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,9
340,1,3,0.000249762127923,na,na,0,0.0131425825271,del,1,neu,82251.9196928,sel_ins_e|neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,79
340,1,3,0.000249762127923,297.109971738,0.154259313027,na,0.0210943628724,del,1,sel,82251.9196928,sel_ins_e|neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,79
340,1,3,0.000155880417808,na,na,0,0,ins,1,neu,82251.9196928,sel_ins_e|neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,79
340,1,3,0.000155880417808,291.963379825,0.146313434279,na,0,ins,1,sel,82251.9196928,sel_ins_e|neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,79
192,1,3,0.000263301130008,na,na,0,0.0440473292021,del,1,neu,82178.3445598,r_19,500,True,indel_continuous_1class_equal_t,28,74
192,1,3,0.000263301130008,1.69169837113,1.58856356903,na,0.0501389761445,del,1,sel,82178.3445598,r_19,500,True,indel_continuous_1class_equal_t,28,74
192,1,3,0.000172674034489,na,na,0,0.0757195400116,ins,1,neu,82178.3445598,r_19,500,True,indel_continuous_1class_equal_t,28,74
192,1,3,0.000172674034489,11.0338633158,0.320168749932,na,0.0478717300492,ins,1,sel,82178.3445598,r_19,500,True,indel_continuous_1class_equal_t,28,74
386,1,3,0.000252175200127,na,na,0,0.0128091573488,del,1,neu,82091.4297311,sel_ins_e|neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,400
386,1,3,0.000252175200127,187.311502906,0.199338500442,na,0.029655310767,del,1,sel,82091.4297311,sel_ins_e|neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,400
386,1,3,0.000157824601031,na,na,0,0,ins,1,neu,82091.4297311,sel_ins_e|neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,400
386,1,3,0.000157824601031,514.208579343,0.116580123439,na,0,ins,1,sel,82091.4297311,sel_ins_e|neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,400
154,1,3,0.000249539104621,na,na,0,0.0127351611508,del,1,neu,82064.5105617,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,338
154,1,3,0.000249539104621,249.751186822,0.198385337463,na,0.0366536181629,del,1,sel,82064.5105617,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,338
154,1,3,0.000156478049379,na,na,0,0,ins,1,neu,82064.5105617,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,338
154,1,3,0.000156478049379,261.228506616,0.0735255872076,na,0.052692651136,ins,1,sel,82064.5105617,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,338
333,1,3,0.000253839247085,na,na,0,0.0129437103936,del,1,neu,82051.1135086,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,154
333,1,3,0.000253839247085,92.4025068945,0.0841389086793,na,0.00607174404214,del,1,sel,82051.1135086,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,154
333,1,3,0.000158778413294,na,na,0,0,ins,1,neu,82051.1135086,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,154
333,1,3,0.000158778413294,109.301272224,0.0219257835763,na,0.00278546913354,ins,1,sel,82051.1135086,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,154
342,1,3,0.00025292927173,na,na,0,0.0130191941485,del,1,neu,81921.3974747,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,169
342,1,3,0.00025292927173,14.0533696791,0.293748709772,na,0.0175257945668,del,1,sel,81921.3974747,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,169
342,1,3,0.000158156838842,na,na,0,0,ins,1,neu,81921.3974747,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,169
342,1,3,0.000158156838842,99.030088389,0.0652786567388,na,0.039507484011,ins,1,sel,81921.3974747,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,169
430,1,3,0.000251996525704,na,na,0,0.0131485134839,del,1,neu,81876.8822636,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,343
430,1,3,0.000251996525704,12.8371324775,0.817319265258,na,0.0222087640478,del,1,sel,81876.8822636,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,343
430,1,3,0.000157487200146,na,na,0,0,ins,1,neu,81876.8822636,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,343
430,1,3,0.000157487200146,193.671195856,0.19258058224,na,0.0371161990055,ins,1,sel,81876.8822636,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,343
467,1,3,0.000264092951585,na,na,0,0.0436445591496,del,1,neu,81872.1214848,r_19,500,True,indel_continuous_1class_equal_t,28,195
