run,imp,exit_code,theta,scale,shape,gamma,e,var_type,site_class,sel_type,lnL,boundaries_hit,searches,converged,model,params,window
63,1,3,0.000171657098409,na,na,0,0.0766390070839,ins,1,neu,81801.8540041,r_19,500,True,indel_discrete_1class,28,181
63,1,3,0.00026147636419,na,na,0,0.0445250100498,del,1,neu,81801.8540041,r_19,500,True,indel_discrete_1class,28,181
63,1,3,0.000177336726109,na,na,0.325251125439,0.0450597327216,ins,1,sel,81801.8540041,r_19,500,True,indel_discrete_1class,28,181
63,1,3,0.000238099799414,na,na,-0.815148298694,0.035130944954,del,1,sel,81801.8540041,r_19,500,True,indel_discrete_1class,28,181
445,1,3,0.000171340193122,na,na,0,0.0742080684903,ins,1,neu,80420.2493606,,500,True,indel_discrete_1class,28,182
445,1,3,0.000261356333875,na,na,0,0.0434225509861,del,1,neu,80420.2493606,,500,True,indel_discrete_1class,28,182
445,1,3,0.000222391542177,na,na,-0.655394821548,0.0498268695093,ins,1,sel,80420.2493606,,500,True,indel_discrete_1class,28,182
445,1,3,0.000258554919258,na,na,-1.093921888,0.0357096889934,del,1,sel,80420.2493606,,500,True,indel_discrete_1class,28,182
211,1,3,0.000171880772364,na,na,0,0.076122690686,ins,1,neu,81104.6439542,,500,True,indel_discrete_1class,28,184
211,1,3,0.000261864817274,na,na,0,0.0442558324452,del,1,neu,81104.6439542,,500,True,indel_discrete_1class,28,184
211,1,3,0.000313898204231,na,na,0.0714354066807,0.090614350331,ins,1,sel,81104.6439542,,500,True,indel_discrete_1class,28,184
211,1,3,0.000301126569995,na,na,-0.294286887296,0.0733587550728,del,1,sel,81104.6439542,,500,True,indel_discrete_1class,28,184
185,1,3,0.000170782171002,na,na,0,0.0724669878884,ins,1,neu,80586.1850172,,500,False,indel_discrete_1class,28,188
185,1,3,0.000260810407502,na,na,0,0.0426936391978,del,1,neu,80586.1850172,,500,False,indel_discrete_1class,28,188
185,1,3,0.00011688865063,na,na,-0.721538436666,0.0692461026991,ins,1,sel,80586.1850172,,500,False,indel_discrete_1class,28,188
185,1,3,0.000112454623279,na,na,-1.57031174016,0.0737502918503,del,1,sel,80586.1850172,,500,False,indel_discrete_1class,28,188
312,1,3,0.00017022050959,na,na,0,0.070952841284,ins,1,neu,83836.3116604,,500,True,indel_discrete_1class,28,189
312,1,3,0.000260211309951,na,na,0,0.0420486677026,del,1,neu,83836.3116604,,500,True,indel_discrete_1class,28,189
312,1,3,0.000173279668483,na,na,-0.267504991605,0.0608769431309,ins,1,sel,83836.3116604,,500,True,indel_discrete_1class,28,189
312,1,3,0.00025080422119,na,na,0.116531279028,0.0813162543533,del,1,sel,83836.3116604,,500,True,indel_discrete_1class,28,189
228,1,3,0.000161913320283,na,na,0,0.0154515398781,ins,1,neu,82480.8928306,,500,True,indel_discrete_1class,28,18
228,1,3,0.000256331976626,na,na,0,0.0190512848057,del,1,neu,82480.8928306,,500,True,indel_discrete_1class,28,18
228,1,3,0.000106012003239,na,na,0.0737564540549,0.0317237095603,ins,1,sel,82480.8928306,,500,True,indel_discrete_1class,28,18
228,1,3,0.00016028164293,na,na,-1.05485954428,0.0236968135306,del,1,sel,82480.8928306,,500,True,indel_discrete_1class,28,18
331,1,3,0.000172501274413,na,na,0,0.0756340321386,ins,1,neu,83347.0278191,,500,True,indel_discrete_1class,28,190
331,1,3,0.000262843582243,na,na,0,0.043979553577,del,1,neu,83347.0278191,,500,True,indel_discrete_1class,28,190
331,1,3,0.000152971127421,na,na,-0.114195722622,0.0645710923694,ins,1,sel,83347.0278191,,500,True,indel_discrete_1class,28,190
331,1,3,0.000189572741989,na,na,0.636673221761,0.0534525697861,del,1,sel,83347.0278191,,500,True,indel_discrete_1class,28,190
282,1,3,0.000161567812401,na,na,0,0.0123789484919,ins,1,neu,81870.6183464,,500,True,indel_discrete_1class,28,195
282,1,3,0.000256175183409,na,na,0,0.0176860989163,del,1,neu,81870.6183464,,500,True,indel_discrete_1class,28,195
282,1,3,0.000179549789081,na,na,-1.29411718579,0.0285425106524,ins,1,sel,81870.6183464,,500,True,indel_discrete_1class,28,195
282,1,3,0.000260507893573,na,na,-2.07511160554,0.0352422742591,del,1,sel,81870.6183464,,500,True,indel_discrete_1class,28,195
254,1,3,0.000159557183674,na,na,0,0.00649053472059,ins,1,neu,81210.7645715,,500,True,indel_discrete_1class,28,198
254,1,3,0.000254054503958,na,na,0,0.0155815050118,del,1,neu,81210.7645715,,500,True,indel_discrete_1class,28,198
254,1,3,0.000226851859345,na,na,0.496452037774,0.00989753741586,ins,1,sel,81210.7645715,,500,True,indel_discrete_1class,28,198
254,1,3,0.00026439589063,na,na,0.150267694135,0.00642733732533,del,1,sel,81210.7645715,,500,True,indel_discrete_1class,28,198
19,1,3,0.00016993173537,na,na,0,0.0682259476381,ins,1,neu,80672.1712575,,500,True,indel_discrete_1class,28,201
19,1,3,0.000260275141948,na,na,0,0.0409510841471,del,1,neu,80672.1712575,,500,True,indel_discrete_1class,28,201
19,1,3,0.000148776201486,na,na,-0.722954562145,0.0321569291814,ins,1,sel,80672.1712575,,500,True,indel_discrete_1class,28,201
19,1,3,0.000152644170399,na,na,-0.565009913203,0.0611738644885,del,1,sel,80672.1712575,,500,True,indel_discrete_1class,28,201
119,1,3,0.000170216123796,na,na,0,0.0645304829219,ins,1,neu,81352.6846136,,500,True,indel_discrete_1class,28,202
119,1,3,0.000261249242099,na,na,0,0.0392661199672,del,1,neu,81352.6846136,,500,True,indel_discrete_1class,28,202
119,1,3,0.000181327838861,na,na,0.535185683994,0.044700176667,ins,1,sel,81352.6846136,,500,True,indel_discrete_1class,28,202
119,1,3,0.000244628114249,na,na,-0.132862103374,0.0434092840763,del,1,sel,81352.6846136,,500,True,indel_discrete_1class,28,202
74,1,3,0.000171037075346,na,na,0,0.076772311677,ins,1,neu,81205.9039861,,500,True,indel_discrete_1class,28,204
74,1,3,0.000260525761595,na,na,0,0.0446110528699,del,1,neu,81205.9039861,,500,True,indel_discrete_1class,28,204
74,1,3,0.00024877498028,na,na,-0.0120976816539,0.0827149612986,ins,1,sel,81205.9039861,,500,True,indel_discrete_1class,28,204
74,1,3,0.000291981414583,na,na,0.198904303044,0.0706101328401,del,1,sel,81205.9039861,,500,True,indel_discrete_1class,28,204
458,1,3,0.000163803075164,na,na,0,0.0310927122307,ins,1,neu,86652.162384,sel_ins_e_1,500,True,indel_discrete_1class,28,205
458,1,3,0.0002569494517,na,na,0,0.0255780445898,del,1,neu,86652.162384,sel_ins_e_1,500,True,indel_discrete_1class,28,205
458,1,3,0.000211476596683,na,na,1.61993617748,0,ins,1,sel,86652.162384,sel_ins_e_1,500,True,indel_discrete_1class,28,205
458,1,3,0.000323873768449,na,na,0.275065845954,0.00503792287305,del,1,sel,86652.162384,sel_ins_e_1,500,True,indel_discrete_1class,28,205
472,1,3,0.000162295383634,na,na,0,0.0175614857624,ins,1,neu,85696.5530599,sel_ins_e_1,500,True,indel_discrete_1class,28,206
472,1,3,0.00025650960065,na,na,0,0.0197732323035,del,1,neu,85696.5530599,sel_ins_e_1,500,True,indel_discrete_1class,28,206
472,1,3,0.000161711308694,na,na,0.529144768644,0,ins,1,sel,85696.5530599,sel_ins_e_1,500,True,indel_discrete_1class,28,206
472,1,3,0.000271304616567,na,na,0.301738034064,0.0252837145437,del,1,sel,85696.5530599,sel_ins_e_1,500,True,indel_discrete_1class,28,206
213,1,3,0.00016280049804,na,na,0,0.0209648968405,ins,1,neu,86397.1997424,,500,True,indel_discrete_1class,28,207
213,1,3,0.000256825081752,na,na,0,0.0212276990658,del,1,neu,86397.1997424,,500,True,indel_discrete_1class,28,207
213,1,3,0.000166796101281,na,na,1.01750711936,0.0254739832064,ins,1,sel,86397.1997424,,500,True,indel_discrete_1class,28,207
213,1,3,0.000247524732647,na,na,-0.0704004937365,0.000521328977114,del,1,sel,86397.1997424,,500,True,indel_discrete_1class,28,207
111,1,3,0.000159438135481,na,na,0,0,ins,1,neu,85289.0978364,neu_ins_e_1,500,True,indel_discrete_1class,28,208
111,1,3,0.000254760627079,na,na,0,0.0128331285487,del,1,neu,85289.0978364,neu_ins_e_1,500,True,indel_discrete_1class,28,208
111,1,3,0.000146785100504,na,na,-0.0186036435618,0.0423703860339,ins,1,sel,85289.0978364,neu_ins_e_1,500,True,indel_discrete_1class,28,208
111,1,3,0.000235074582237,na,na,-1.04787659238,0.0112552804832,del,1,sel,85289.0978364,neu_ins_e_1,500,True,indel_discrete_1class,28,208
259,1,3,0.000171787478111,na,na,0,0.0756630281817,ins,1,neu,85823.2205138,r_19,500,True,indel_discrete_1class,28,209
259,1,3,0.000261707884471,na,na,0,0.0439351096112,del,1,neu,85823.2205138,r_19,500,True,indel_discrete_1class,28,209
259,1,3,0.000152534596195,na,na,0.556743118935,0.0618558075524,ins,1,sel,85823.2205138,r_19,500,True,indel_discrete_1class,28,209
259,1,3,0.000248888892956,na,na,-0.702277331927,0.0314710353298,del,1,sel,85823.2205138,r_19,500,True,indel_discrete_1class,28,209
462,1,3,0.000159575559827,na,na,0,0.00406628714622,ins,1,neu,83624.1334658,,500,True,indel_discrete_1class,28,20
462,1,3,0.000254477004901,na,na,0,0.0146311858836,del,1,neu,83624.1334658,,500,True,indel_discrete_1class,28,20
462,1,3,0.000192181283299,na,na,-0.755531054688,0.0110270487146,ins,1,sel,83624.1334658,,500,True,indel_discrete_1class,28,20
462,1,3,0.000217383140047,na,na,-0.209172356121,0.0386983103827,del,1,sel,83624.1334658,,500,True,indel_discrete_1class,28,20
128,1,3,0.000160126643099,na,na,0,0,ins,1,neu,84557.4902477,neu_ins_e_1,500,True,indel_discrete_1class,28,210
128,1,3,0.000255804287156,na,na,0,0.0127482084829,del,1,neu,84557.4902477,neu_ins_e_1,500,True,indel_discrete_1class,28,210
128,1,3,0.000169538749813,na,na,-0.932978215126,0.0707033841771,ins,1,sel,84557.4902477,neu_ins_e_1,500,True,indel_discrete_1class,28,210
128,1,3,0.000239914768721,na,na,-1.58486276322,0.0211120967981,del,1,sel,84557.4902477,neu_ins_e_1,500,True,indel_discrete_1class,28,210
468,1,3,0.000163217389729,na,na,0,0.0214905101727,ins,1,neu,83029.4657729,,500,True,indel_discrete_1class,28,211
468,1,3,0.000257394732805,na,na,0,0.0214299226143,del,1,neu,83029.4657729,,500,True,indel_discrete_1class,28,211
468,1,3,0.00012122290864,na,na,-0.0666329375511,0.0610127664319,ins,1,sel,83029.4657729,,500,True,indel_discrete_1class,28,211
468,1,3,0.000221513629339,na,na,-1.97034202885,0.0231111197831,del,1,sel,83029.4657729,,500,True,indel_discrete_1class,28,211
333,1,3,0.000159933660339,na,na,0,0,ins,1,neu,83563.5962827,neu_ins_e_1,500,True,indel_discrete_1class,28,212
333,1,3,0.000255500004939,na,na,0,0.0127557128387,del,1,neu,83563.5962827,neu_ins_e_1,500,True,indel_discrete_1class,28,212
333,1,3,0.000149763242286,na,na,-1.01861427711,0.0476125419118,ins,1,sel,83563.5962827,neu_ins_e_1,500,True,indel_discrete_1class,28,212
333,1,3,0.000226470432965,na,na,-2.01190341052,0.0232174001913,del,1,sel,83563.5962827,neu_ins_e_1,500,True,indel_discrete_1class,28,212
84,1,3,0.000158866118924,na,na,0,0,ins,1,neu,85409.3284173,neu_ins_e_1,500,True,indel_discrete_1class,28,213
84,1,3,0.000253922466002,na,na,0,0.0129454005455,del,1,neu,85409.3284173,neu_ins_e_1,500,True,indel_discrete_1class,28,213
84,1,3,0.000203465450664,na,na,-1.01427727853,0.0580609524389,ins,1,sel,85409.3284173,neu_ins_e_1,500,True,indel_discrete_1class,28,213
84,1,3,0.000276557919528,na,na,-0.979830730072,0.02696910361,del,1,sel,85409.3284173,neu_ins_e_1,500,True,indel_discrete_1class,28,213
347,1,3,0.000158728289281,na,na,0,2.22044604925e-18,ins,1,neu,85103.2174279,,500,True,indel_discrete_1class,28,214
347,1,3,0.000253655886491,na,na,0,0.0128785677735,del,1,neu,85103.2174279,,500,True,indel_discrete_1class,28,214
347,1,3,0.000189575806165,na,na,-0.900123905904,0.0319445232901,ins,1,sel,85103.2174279,,500,True,indel_discrete_1class,28,214
347,1,3,0.000289687162192,na,na,-1.63524149925,0.030016620486,del,1,sel,85103.2174279,,500,True,indel_discrete_1class,28,214
60,1,3,0.000166240950384,na,na,0,0.0461227356791,ins,1,neu,85313.3223678,,500,True,indel_discrete_1class,28,215
60,1,3,0.000258123814424,na,na,0,0.0314931911998,del,1,neu,85313.3223678,,500,True,indel_discrete_1class,28,215
60,1,3,0.000196296440153,na,na,-0.676609855467,0.0682281209103,ins,1,sel,85313.3223678,,500,True,indel_discrete_1class,28,215
60,1,3,0.00028107295598,na,na,-1.18561443313,0.0435669572118,del,1,sel,85313.3223678,,500,True,indel_discrete_1class,28,215
250,1,3,0.000160929968895,na,na,0,0.00799953146544,ins,1,neu,84749.8471095,,500,True,indel_discrete_1class,28,216
250,1,3,0.000255897600337,na,na,0,0.0160005225153,del,1,neu,84749.8471095,,500,True,indel_discrete_1class,28,216
250,1,3,0.000118212201588,na,na,0.27326562707,0.000101755074705,ins,1,sel,84749.8471095,,500,True,indel_discrete_1class,28,216
250,1,3,0.00021884139224,na,na,-1.33743222468,0.0189450305449,del,1,sel,84749.8471095,,500,True,indel_discrete_1class,28,216
171,1,3,0.000158562858649,na,na,0,0,ins,1,neu,87536.8536345,neu_ins_e_1,500,True,indel_discrete_1class,28,217
171,1,3,0.000253462907903,na,na,0,0.0129808134041,del,1,neu,87536.8536345,neu_ins_e_1,500,True,indel_discrete_1class,28,217
171,1,3,0.000193998480302,na,na,0.000901548030515,0.0346986978295,ins,1,sel,87536.8536345,neu_ins_e_1,500,True,indel_discrete_1class,28,217
171,1,3,0.000297193494249,na,na,-0.728721368685,0.026985977344,del,1,sel,87536.8536345,neu_ins_e_1,500,True,indel_discrete_1class,28,217
264,1,3,0.000158972745549,na,na,0,0.000656826791272,ins,1,neu,85938.1582534,,500,True,indel_discrete_1class,28,218
264,1,3,0.000253947208622,na,na,0,0.0131442382083,del,1,neu,85938.1582534,,500,True,indel_discrete_1class,28,218
264,1,3,0.000177220285716,na,na,-0.165494043227,0.00753143138276,ins,1,sel,85938.1582534,,500,True,indel_discrete_1class,28,218
264,1,3,0.000259039760343,na,na,-0.629203965737,0.0246442753688,del,1,sel,85938.1582534,,500,True,indel_discrete_1class,28,218
456,1,3,0.00015912004337,na,na,0,0,ins,1,neu,86273.4938185,neu_ins_e_1,500,True,indel_discrete_1class,28,219
456,1,3,0.000254341966697,na,na,0,0.0129648773174,del,1,neu,86273.4938185,neu_ins_e_1,500,True,indel_discrete_1class,28,219
456,1,3,0.000198416642207,na,na,-0.212718554158,0.0168704203021,ins,1,sel,86273.4938185,neu_ins_e_1,500,True,indel_discrete_1class,28,219
456,1,3,0.00030016852987,na,na,-1.18343370625,0.00959551887211,del,1,sel,86273.4938185,neu_ins_e_1,500,True,indel_discrete_1class,28,219
33,1,3,0.000159375935147,na,na,0,0,ins,1,neu,85039.0560767,neu_ins_e_1,500,True,indel_discrete_1class,28,220
33,1,3,0.000254684162281,na,na,0,0.0128721524167,del,1,neu,85039.0560767,neu_ins_e_1,500,True,indel_discrete_1class,28,220
33,1,3,0.000174205992459,na,na,-0.832764754686,0.0470727787909,ins,1,sel,85039.0560767,neu_ins_e_1,500,True,indel_discrete_1class,28,220
33,1,3,0.000247133147167,na,na,-1.32516960202,0.0348170637655,del,1,sel,85039.0560767,neu_ins_e_1,500,True,indel_discrete_1class,28,220
309,1,3,0.000164494762283,na,na,0,0.0318630166158,ins,1,neu,83320.3744416,,500,True,indel_discrete_1class,28,221
309,1,3,0.000257772916254,na,na,0,0.0256966455114,del,1,neu,83320.3744416,,500,True,indel_discrete_1class,28,221
309,1,3,0.000148640601747,na,na,-0.580843135272,0.0384842407233,ins,1,sel,83320.3744416,,500,True,indel_discrete_1class,28,221
309,1,3,0.000231940378035,na,na,-0.784529460676,0.0455528548207,del,1,sel,83320.3744416,,500,True,indel_discrete_1class,28,221
55,1,3,0.000158416653232,na,na,0,0,ins,1,neu,87976.2032163,neu_ins_e_1,500,True,indel_discrete_1class,28,222
55,1,3,0.00025322074737,na,na,0,0.0129749582611,del,1,neu,87976.2032163,neu_ins_e_1,500,True,indel_discrete_1class,28,222
55,1,3,0.000209098623995,na,na,0.073984657179,0.0287561775621,ins,1,sel,87976.2032163,neu_ins_e_1,500,True,indel_discrete_1class,28,222
55,1,3,0.000321274886511,na,na,-0.911818114687,0.0217761728234,del,1,sel,87976.2032163,neu_ins_e_1,500,True,indel_discrete_1class,28,222
469,1,3,0.000159480918386,na,na,0,0,ins,1,neu,86756.2761178,neu_ins_e_1,500,True,indel_discrete_1class,28,223
469,1,3,0.000254927384196,na,na,0,0.012979153835,del,1,neu,86756.2761178,neu_ins_e_1,500,True,indel_discrete_1class,28,223
469,1,3,0.000219746929557,na,na,-0.351169417682,0.0563177451586,ins,1,sel,86756.2761178,neu_ins_e_1,500,True,indel_discrete_1class,28,223
469,1,3,0.000285872651,na,na,-1.52162526094,0.00547643731933,del,1,sel,86756.2761178,neu_ins_e_1,500,True,indel_discrete_1class,28,223
170,1,3,0.000159111374377,na,na,0,0.000990591080295,ins,1,neu,85719.3468698,,500,True,indel_discrete_1class,28,224
170,1,3,0.000254062619351,na,na,0,0.013186880007,del,1,neu,85719.3468698,,500,True,indel_discrete_1class,28,224
170,1,3,0.000174156197847,na,na,-0.35795151965,0.0163550826561,ins,1,sel,85719.3468698,,500,True,indel_discrete_1class,28,224
170,1,3,0.000268607172562,na,na,-0.984670332385,0.0368971551364,del,1,sel,85719.3468698,,500,True,indel_discrete_1class,28,224
212,1,3,0.000158212631538,na,na,0,6.08146367224e-06,ins,1,neu,86384.9511819,,500,True,indel_discrete_1class,28,225
212,1,3,0.000252848858233,na,na,0,0.0129101051465,del,1,neu,86384.9511819,,500,True,indel_discrete_1class,28,225
212,1,3,0.00019913400407,na,na,-0.050192556602,0.0220021269375,ins,1,sel,86384.9511819,,500,True,indel_discrete_1class,28,225
212,1,3,0.000298381630325,na,na,-0.459473996255,0.0184518126596,del,1,sel,86384.9511819,,500,True,indel_discrete_1class,28,225
472,1,3,0.00016202902597,na,na,0,0.0154952180595,ins,1,neu,85591.5314294,sel_ins_e_1,500,True,indel_discrete_1class,28,226
472,1,3,0.000256557433655,na,na,0,0.019148497738,del,1,neu,85591.5314294,sel_ins_e_1,500,True,indel_discrete_1class,28,226
472,1,3,0.000193762408766,na,na,-0.327262814159,0,ins,1,sel,85591.5314294,sel_ins_e_1,500,True,indel_discrete_1class,28,226
472,1,3,0.000262733909195,na,na,-0.465495969242,0.0286562313538,del,1,sel,85591.5314294,sel_ins_e_1,500,True,indel_discrete_1class,28,226
293,1,3,0.00015895037701,na,na,0,0,ins,1,neu,84164.2251653,neu_ins_e_1,500,True,indel_discrete_1class,28,227
293,1,3,0.00025403885661,na,na,0,0.0129194341136,del,1,neu,84164.2251653,neu_ins_e_1,500,True,indel_discrete_1class,28,227
293,1,3,0.000215753094181,na,na,-0.572562992034,0.0378621195739,ins,1,sel,84164.2251653,neu_ins_e_1,500,True,indel_discrete_1class,28,227
293,1,3,0.000343199722467,na,na,-1.53365329839,0.0310472954305,del,1,sel,84164.2251653,neu_ins_e_1,500,True,indel_discrete_1class,28,227
215,1,3,0.000170781748275,na,na,0,0.0700402729038,ins,1,neu,80648.9044236,,500,True,indel_discrete_1class,28,22
215,1,3,0.000261271350053,na,na,0,0.041722307283,del,1,neu,80648.9044236,,500,True,indel_discrete_1class,28,22
215,1,3,0.000225487215595,na,na,0.280251173084,0.103772315164,ins,1,sel,80648.9044236,,500,True,indel_discrete_1class,28,22
215,1,3,0.000312372876884,na,na,-0.465632525313,0.0422274648922,del,1,sel,80648.9044236,,500,True,indel_discrete_1class,28,22
21,1,3,0.000172247679909,na,na,0,0.0770416084484,ins,1,neu,81340.4872697,r_19,500,True,indel_discrete_1class,28,241
21,1,3,0.000262327905935,na,na,0,0.0447366134565,del,1,neu,81340.4872697,r_19,500,True,indel_discrete_1class,28,241
21,1,3,0.000219796004868,na,na,-1.10282997373,0.0570574392437,ins,1,sel,81340.4872697,r_19,500,True,indel_discrete_1class,28,241
21,1,3,0.00025875548472,na,na,-1.218139199,0.0485256929408,del,1,sel,81340.4872697,r_19,500,True,indel_discrete_1class,28,241
258,1,3,0.000159169079505,na,na,0,0,ins,1,neu,82452.0801252,neu_ins_e_1,500,True,indel_discrete_1class,28,242
258,1,3,0.000254371693772,na,na,0,0.0128956972438,del,1,neu,82452.0801252,neu_ins_e_1,500,True,indel_discrete_1class,28,242
258,1,3,0.000149394876328,na,na,-1.24068432111,0.061853524533,ins,1,sel,82452.0801252,neu_ins_e_1,500,True,indel_discrete_1class,28,242
258,1,3,0.000249959208172,na,na,-3.07495704403,0.0143454050103,del,1,sel,82452.0801252,neu_ins_e_1,500,True,indel_discrete_1class,28,242
397,1,3,0.00017281310982,na,na,0,0.0759382218322,ins,1,neu,80565.5168537,r_19|sel_ins_e_1,500,True,indel_discrete_1class,28,243
397,1,3,0.000263293302546,na,na,0,0.0441453027386,del,1,neu,80565.5168537,r_19|sel_ins_e_1,500,True,indel_discrete_1class,28,243
397,1,3,6.66558344708e-05,na,na,0.890665872326,0,ins,1,sel,80565.5168537,r_19|sel_ins_e_1,500,True,indel_discrete_1class,28,243
397,1,3,0.000110341724336,na,na,-1.20609245624,0.0327023301907,del,1,sel,80565.5168537,r_19|sel_ins_e_1,500,True,indel_discrete_1class,28,243
212,1,3,0.000159548832737,na,na,0,0.000189160040752,ins,1,neu,81668.6379678,,500,True,indel_discrete_1class,28,245
212,1,3,0.000255001250501,na,na,0,0.0130474172038,del,1,neu,81668.6379678,,500,True,indel_discrete_1class,28,245
212,1,3,0.000100733983815,na,na,-1.08013012748,0.0162577772697,ins,1,sel,81668.6379678,,500,True,indel_discrete_1class,28,245
212,1,3,0.000148391683044,na,na,-2.31637053125,0.0238714669805,del,1,sel,81668.6379678,,500,True,indel_discrete_1class,28,245
313,1,3,0.000159023443104,na,na,0,0.00423727792117,ins,1,neu,83977.8801851,,500,True,indel_discrete_1class,28,246
313,1,3,0.000253489430451,na,na,0,0.014581571114,del,1,neu,83977.8801851,,500,True,indel_discrete_1class,28,246
313,1,3,0.000155949275682,na,na,-0.661512977952,0.0161870954265,ins,1,sel,83977.8801851,,500,True,indel_discrete_1class,28,246
313,1,3,0.000219453268064,na,na,-1.03675092089,0.0239171178304,del,1,sel,83977.8801851,,500,True,indel_discrete_1class,28,246
160,1,3,0.000171228190734,na,na,0,0.0714035950499,ins,1,neu,84486.4271599,,500,True,indel_discrete_1class,28,247
160,1,3,0.000261657011657,na,na,0,0.0422160500605,del,1,neu,84486.4271599,,500,True,indel_discrete_1class,28,247
160,1,3,0.000129643517736,na,na,0.107909476839,0.0474687674709,ins,1,sel,84486.4271599,,500,True,indel_discrete_1class,28,247
160,1,3,0.000223726437036,na,na,-1.44398121685,0.052496860647,del,1,sel,84486.4271599,,500,True,indel_discrete_1class,28,247
260,1,3,0.000160373233657,na,na,0,0.00494706123525,ins,1,neu,85879.3898648,sel_ins_e_1,500,True,indel_discrete_1class,28,248
260,1,3,0.000255474693422,na,na,0,0.0147911681989,del,1,neu,85879.3898648,sel_ins_e_1,500,True,indel_discrete_1class,28,248
260,1,3,0.00018064648904,na,na,-0.821257851393,0,ins,1,sel,85879.3898648,sel_ins_e_1,500,True,indel_discrete_1class,28,248
260,1,3,0.000256565747534,na,na,-0.508801033327,0.0377221443079,del,1,sel,85879.3898648,sel_ins_e_1,500,True,indel_discrete_1class,28,248
459,1,3,0.000159468828261,na,na,0,0.000319093201972,ins,1,neu,84690.2743421,,500,True,indel_discrete_1class,28,249
459,1,3,0.00025484196015,na,na,0,0.0130822331031,del,1,neu,84690.2743421,,500,True,indel_discrete_1class,28,249
459,1,3,0.000161267595484,na,na,0.103585164157,0.0666905873156,ins,1,sel,84690.2743421,,500,True,indel_discrete_1class,28,249
459,1,3,0.000270379470205,na,na,-1.7595176032,0.0174367438841,del,1,sel,84690.2743421,,500,True,indel_discrete_1class,28,249
365,1,3,0.000157663040284,na,na,0,1.638487612e-05,ins,1,neu,81288.0032062,,500,True,indel_discrete_1class,28,24
365,1,3,0.000252076899019,na,na,0,0.0130714972408,del,1,neu,81288.0032062,,500,True,indel_discrete_1class,28,24
365,1,3,7.88766324916e-05,na,na,0.704874976814,0.0881312684238,ins,1,sel,81288.0032062,,500,True,indel_discrete_1class,28,24
365,1,3,0.000136402448002,na,na,-2.29397161868,4.98883769013e-05,del,1,sel,81288.0032062,,500,True,indel_discrete_1class,28,24
298,1,3,0.000159598832314,na,na,0,0,ins,1,neu,85225.5385292,neu_ins_e_1,500,True,indel_discrete_1class,28,250
298,1,3,0.000255096931156,na,na,0,0.0129706996478,del,1,neu,85225.5385292,neu_ins_e_1,500,True,indel_discrete_1class,28,250
298,1,3,0.00017503043328,na,na,-0.493476684622,0.0289219773461,ins,1,sel,85225.5385292,neu_ins_e_1,500,True,indel_discrete_1class,28,250
298,1,3,0.000218208256186,na,na,-0.936727293546,0.0194320747356,del,1,sel,85225.5385292,neu_ins_e_1,500,True,indel_discrete_1class,28,250
135,1,3,0.000158857386739,na,na,0,9.37215794403e-07,ins,1,neu,88005.0937482,,500,True,indel_discrete_1class,28,251
135,1,3,0.000253838130264,na,na,0,0.0128415133258,del,1,neu,88005.0937482,,500,True,indel_discrete_1class,28,251
135,1,3,0.000237307238623,na,na,-0.142085910739,0.0293556565397,ins,1,sel,88005.0937482,,500,True,indel_discrete_1class,28,251
135,1,3,0.000345592938527,na,na,-0.91341626704,0.0146688014965,del,1,sel,88005.0937482,,500,True,indel_discrete_1class,28,251
415,1,3,0.000163912815469,na,na,0,0.0372490001981,ins,1,neu,83897.2408474,,500,True,indel_discrete_1class,28,252
415,1,3,0.000255892675619,na,na,0,0.0277566375871,del,1,neu,83897.2408474,,500,True,indel_discrete_1class,28,252
415,1,3,0.000210223895667,na,na,0.432190850975,0.0577533685822,ins,1,sel,83897.2408474,,500,True,indel_discrete_1class,28,252
415,1,3,0.000313744913278,na,na,-0.527957623843,0.0180568404698,del,1,sel,83897.2408474,,500,True,indel_discrete_1class,28,252
445,1,3,0.000159869548073,na,na,0,0,ins,1,neu,85770.0643277,neu_ins_e_1,500,True,indel_discrete_1class,28,253
445,1,3,0.000255430749104,na,na,0,0.0128046875886,del,1,neu,85770.0643277,neu_ins_e_1,500,True,indel_discrete_1class,28,253
445,1,3,0.000196015291469,na,na,-0.691788871946,0.0523231850901,ins,1,sel,85770.0643277,neu_ins_e_1,500,True,indel_discrete_1class,28,253
445,1,3,0.000290369675074,na,na,-1.46985728472,0.0333017505443,del,1,sel,85770.0643277,neu_ins_e_1,500,True,indel_discrete_1class,28,253
459,1,3,0.000159374421158,na,na,0,0.0003006473126,ins,1,neu,86343.4926817,,500,True,indel_discrete_1class,28,254
459,1,3,0.00025468835598,na,na,0,0.0130643486126,del,1,neu,86343.4926817,,500,True,indel_discrete_1class,28,254
459,1,3,0.000173128085566,na,na,0.51930426027,0.0122560573583,ins,1,sel,86343.4926817,,500,True,indel_discrete_1class,28,254
459,1,3,0.000250994480038,na,na,-0.72002449441,0.00380013835348,del,1,sel,86343.4926817,,500,True,indel_discrete_1class,28,254
103,1,3,0.000171078559879,na,na,0,0.0759757571568,ins,1,neu,86420.5169715,,500,True,indel_discrete_1class,28,255
103,1,3,0.000260647466793,na,na,0,0.0441654525521,del,1,neu,86420.5169715,,500,True,indel_discrete_1class,28,255
103,1,3,0.000210618585094,na,na,0.230595738936,0.0922531065874,ins,1,sel,86420.5169715,,500,True,indel_discrete_1class,28,255
